episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
8100,0.9829021111111111,-174250,-44857.5,25355.084765625,38225,0.08,44,19880.0,67,57,65,53,55,66,52,59,68
8200,0.982691,64750,-32112.5,24753.333193359376,38727,0.18,35,24080.0,68,64,65,73,70,41,62,61,66
8300,0.9824798888888889,16750,-40885.0,25270.938193359376,39208,0.1,39,18130.0,52,59,65,66,43,66,64,56,62
8400,0.9822687777777778,-129000,-40000.0,25139.491806640624,39696,0.22,40,21150.0,56,61,73,59,72,45,44,66,68
8500,0.9820576666666667,36500,-58630.0,25552.7944921875,40145,0.07,51,13770.0,68,52,62,57,57,44,60,50,67
8600,0.9818465555555556,57000,-32575.0,24954.515458984373,40636,0.24,36,24870.0,66,62,69,58,56,60,68,59,59
8700,0.9816354444444444,-170250,-35232.5,25242.9000390625,41106,0.33,37,24020.0,55,47,59,62,62,66,69,56,49
8800,0.9814243333333333,41500,-57290.0,24899.55265625,41560,0.27,49,14430.0,61,55,54,53,57,60,61,57,57
8900,0.9812132222222222,43500,-36005.0,24197.11224609375,42056,0.27,38,23660.0,58,57,64,64,61,54,53,73,70
9000,0.9810021111111111,-154500,-56030.0,25251.26046875,42507,0.22,47,12940.0,57,55,46,42,61,70,52,56,69
9100,0.980791,90250,-30810.0,25668.69251953125,42986,0.12,39,28790.0,56,60,63,64,51,51,57,60,73
9200,0.9805798888888889,32000,-44485.0,24370.954931640626,43451,0.1,41,17510.0,66,54,60,53,50,61,59,58,70
9300,0.9803687777777778,25750,-47295.0,25686.694912109375,43931,0.15,43,16680.0,62,54,61,64,69,44,59,59,70
9400,0.9801576666666667,33000,-58205.0,25528.690283203126,44371,0.11,50,12660.0,51,70,45,59,53,40,53,57,63
9500,0.9799465555555555,7000,-37202.5,25431.016591796873,44838,0.15,38,22370.0,67,52,67,58,48,61,60,55,66
9600,0.9797354444444445,45000,-32055.0,25579.996640625,45329,0.23,35,24290.0,58,57,64,53,63,60,60,61,73
9700,0.9795243333333333,24000,-34165.0,25553.279599609374,45821,0.21,38,25790.0,75,63,68,54,56,60,56,61,74
9800,0.9793132222222223,-140000,-64590.0,24468.15119140625,46261,0.24,53,10110.0,45,60,43,59,49,52,55,60,62
9900,0.9791021111111111,12000,-37617.5,24958.24083984375,46746,0.26,38,21740.0,50,47,59,60,57,76,64,55,67
10000,0.978891,2000,-37162.5,24999.993564453125,47237,0.33,34,19710.0,68,56,71,52,62,75,56,49,70
10100,0.9786798888888889,20500,-35605.0,25101.240654296875,47725,0.09,38,22840.0,57,60,63,55,58,51,66,61,74
