episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
9300,0.9803687777777778,25750,-49257.5,25578.90486328125,43933,0.15,44,15550.0,57,55,60,65,71,47,54,60,68
9400,0.9801576666666667,30000,-55320.0,26350.885126953126,44374,0.11,48,13590.0,54,74,45,55,52,41,57,58,59
9500,0.9799465555555555,7000,-37850.0,25661.2315234375,44842,0.15,39,22690.0,66,53,66,57,53,61,59,56,63
9600,0.9797354444444445,45000,-32182.5,24811.65169921875,45333,0.19,35,23860.0,59,63,64,51,63,56,64,63,67
9700,0.9795243333333333,24000,-30042.5,25729.362578125,45829,0.21,36,27710.0,74,66,69,53,61,61,59,61,66
9800,0.9793132222222223,-140000,-60620.0,24808.912255859374,46272,0.22,52,12940.0,44,62,46,57,48,55,55,63,57
9900,0.9791021111111111,12000,-35120.0,25012.183271484377,46759,0.26,38,24110.0,47,48,60,60,61,68,66,57,67
10000,0.978891,52000,-35992.5,25370.821923828124,47250,0.32,34,20610.0,67,58,66,51,66,74,56,54,66
10100,0.9786798888888889,20500,-36825.0,24848.5130859375,47743,0.11,37,20440.0,57,69,66,53,59,51,64,62,69
10200,0.9784687777777777,-8000,-45825.0,25535.0925390625,48199,0.23,44,20120.0,60,50,59,63,63,43,55,56,67
10300,0.9782576666666667,52500,-54785.0,25307.39224609375,48669,0.17,47,13540.0,53,44,68,63,53,64,45,72,61
10400,0.9780465555555555,54250,-43385.0,25355.657724609377,49134,0.17,42,20680.0,72,47,66,57,72,64,35,55,69
10500,0.9778354444444445,-5000,-49912.5,24180.643828125,49610,0.23,43,14850.0,65,54,58,68,63,43,64,63,63
10600,0.9776243333333333,56000,-57620.0,24653.77736328125,50054,0.27,47,12600.0,67,47,68,45,54,55,50,54,71
10700,0.9774132222222223,-140000,-33067.5,24991.551337890625,50570,0.19,37,24970.0,62,70,60,60,77,60,68,51,70
10800,0.9772021111111111,67250,-33895.0,24760.387529296873,51045,0.27,36,23620.0,48,72,68,55,64,48,49,62,57
10900,0.976991,-155000,-35592.5,25528.526630859375,51513,0.17,39,23550.0,36,62,58,55,62,52,56,54,69
11000,0.9767798888888889,47500,-46672.5,25163.600625,51994,0.27,43,18810.0,67,54,56,51,64,62,51,67,76
11100,0.9765687777777777,28500,-50477.5,26033.19734375,52483,0.27,42,13980.0,75,64,60,60,66,63,51,62,63
11200,0.9763576666666667,42250,-22547.5,25732.51865234375,52986,0.26,33,31440.0,59,58,57,61,69,69,72,54,63
11300,0.9761465555555555,50000,-56807.5,25288.03130859375,53430,0.07,50,13930.0,56,55,49,56,59,46,55,60,64
11400,0.9759354444444445,-165000,-28655.0,25282.765693359375,53923,0.18,35,27090.0,59,63,63,67,62,63,54,59,62
11500,0.9757243333333333,54000,-31077.5,24820.699453125,54401,0.08,37,26220.0,61,74,58,53,56,55,64,62,56
11600,0.9755132222222223,-189000,-45120.0,24683.0463671875,54871,0.16,42,17770.0,49,68,51,58,66,56,56,47,68
11700,0.9753021111111111,28250,-38232.5,25270.605146484377,55351,0.29,37,21070.0,53,61,63,79,61,59,52,52,53
11800,0.975091,-159250,-38917.5,24582.554326171874,55816,0.06,42,23350.0,56,51,76,58,51,65,44,52,68
11900,0.9748798888888889,27500,-47040.0,24967.4509765625,56299,0.04,45,17700.0,61,58,61,48,71,51,84,45,65
12000,0.9746687777777778,32250,-45397.5,26354.567060546877,56776,0.21,41,17260.0,59,74,56,46,52,68,56,56,69
12100,0.9744576666666667,56250,-50607.5,24819.746650390625,57243,0.18,43,13750.0,61,52,55,55,72,46,70,53,64
12200,0.9742465555555555,-134500,-37565.0,24766.75541015625,57734,0.28,39,22950.0,44,61,61,56,70,68,70,56,49
12300,0.9740354444444445,28500,-48175.0,25257.142001953125,58197,0.17,45,18570.0,71,44,59,53,62,52,43,73,77
12400,0.9738243333333333,8000,-40782.5,25215.614501953125,58674,0.18,43,23350.0,48,59,71,55,65,59,60,51,57
12500,0.9736132222222222,4500,-47557.5,24284.317509765624,59123,0.14,45,18880.0,62,48,60,49,61,54,65,48,64
12600,0.9734021111111111,-19000,-47787.5,25073.0062109375,59582,0.21,41,15810.0,59,57,65,58,53,63,52,53,58
12700,0.973191,-126000,-47437.5,25280.100859375,60048,0.15,44,17580.0,47,71,67,64,57,48,49,52,58
12800,0.9729798888888889,37750,-34465.0,25060.196826171876,60528,0.28,38,25740.0,60,65,57,52,70,62,63,51,60
12900,0.9727687777777778,51000,-31305.0,25316.997841796874,61005,0.15,37,26410.0,56,63,61,48,66,56,56,61,66
13000,0.9725576666666667,-150000,-41065.0,25670.7809765625,61474,0.32,42,23370.0,69,53,79,64,60,57,58,58,40
13100,0.9723465555555556,-130000,-41485.0,25502.105234375,61929,0.1,42,21380.0,54,60,57,59,50,52,54,57,66
13200,0.9721354444444444,66500,-42600.0,25174.2611328125,62404,0.07,41,18610.0,56,57,66,63,57,52,66,56,58
13300,0.9719243333333334,33000,-44910.0,24719.74015625,62852,0.14,42,18220.0,63,45,69,53,64,61,59,51,46
13400,0.9717132222222222,71000,-42807.5,25051.989541015624,63321,0.17,41,20010.0,64,48,77,63,57,54,49,59,62
13500,0.9715021111111111,-8000,-29707.5,25341.1104296875,63825,0.08,35,25580.0,65,64,64,57,52,65,61,77,64
13600,0.971291,47750,-52537.5,25544.672451171875,64273,0.07,47,15670.0,65,49,58,48,52,58,65,65,53
13700,0.9710798888888889,11750,-35647.5,24929.70234375,64781,0.11,37,22120.0,71,66,73,59,60,61,66,62,61
13800,0.9708687777777778,22750,-46665.0,24998.95736328125,65244,0.14,44,18780.0,60,57,63,62,48,55,52,66,60
13900,0.9706576666666666,14500,-43090.0,25102.0740234375,65708,0.18,40,18250.0,56,54,37,69,68,50,67,51,68
14000,0.9704465555555556,49250,-33915.0,25548.783046875,66193,0.1,38,24430.0,55,64,50,65,56,65,63,49,73
14100,0.9702354444444444,16000,-48012.5,25377.382333984377,66648,0.19,42,15810.0,53,54,52,55,58,51,65,59,61
14200,0.9700243333333334,6500,-54960.0,25399.0440234375,67109,0.11,47,13340.0,65,53,61,61,54,56,53,58,65
14300,0.9698132222222222,-152000,-52227.5,24885.115625,67569,0.16,47,16470.0,63,60,68,49,72,56,50,50,55
14400,0.9696021111111112,-8000,-47040.0,24683.595439453125,68045,0.22,43,17810.0,60,68,61,48,65,51,58,68,57
14500,0.969391,48500,-38245.0,25315.52873046875,68537,0.2,41,23330.0,52,74,67,57,61,50,56,66,61
14600,0.9691798888888888,74750,-49245.0,25011.62400390625,69012,0.13,44,15610.0,57,59,58,50,62,62,57,62,65
14700,0.9689687777777778,35500,-39512.5,25873.023232421874,69491,0.14,42,23070.0,59,49,64,59,59,58,59,62,69
