episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
6800,0.9856465555555556,34000,-65022.5,24992.38435546875,32091,0.15,54,10610.0,50,55,61,53,62,56,56,49,62
6900,0.9854354444444444,73500,-40720.0,25441.6902734375,32561,0.2,40,20170.0,55,67,55,64,63,50,63,53,55
7000,0.9852243333333334,37750,-46537.5,24580.536484375,33012,0.12,42,16700.0,52,56,70,65,42,52,45,57,64
7100,0.9850132222222222,46500,-46192.5,24612.310595703126,33477,0.09,43,16940.0,51,59,55,58,56,55,57,57,68
7200,0.9848021111111112,-184500,-54040.0,24841.316611328126,33925,0.04,50,15770.0,45,59,62,41,53,55,51,68,59
7300,0.984591,-125750,-44417.5,25073.99236328125,34412,0.06,42,18760.0,78,57,70,62,60,57,58,53,70
7400,0.9843798888888889,-234000,-40112.5,24564.397548828125,34891,0.18,39,20060.0,64,59,54,69,56,51,70,59,61
7500,0.9841687777777778,39500,-39662.5,25491.66345703125,35375,0.19,39,20340.0,56,62,64,59,53,64,66,65,51
7600,0.9839576666666666,-157500,-37407.5,25186.95880859375,35849,0.2,41,24480.0,50,65,61,48,61,64,44,61,70
7700,0.9837465555555556,-145000,-55247.5,24461.816953125,36298,0.07,49,14050.0,49,55,60,49,57,59,60,54,55
7800,0.9835354444444444,11750,-40860.0,24544.385556640624,36768,0.24,38,19250.0,53,60,64,48,54,59,58,69,58
7900,0.9833243333333334,74500,-29145.0,25317.807578125,37271,0.36,33,25590.0,55,59,50,68,63,63,61,61,78
8000,0.9831132222222222,4000,-49757.5,25093.059140625,37751,0.18,45,16360.0,43,61,42,58,67,61,54,66,71
8100,0.9829021111111111,-174250,-43692.5,24829.605068359375,38226,0.1,43,20340.0,68,56,67,54,57,64,52,58,67
8200,0.982691,64750,-32837.5,24903.1143359375,38727,0.18,35,23460.0,69,61,68,71,72,40,61,59,69
8300,0.9824798888888889,16750,-43300.0,24765.29396484375,39206,0.1,40,16790.0,52,57,65,64,44,67,62,58,62
8400,0.9822687777777778,-129000,-39172.5,25412.3109765625,39696,0.22,40,22010.0,59,61,71,58,72,45,46,62,75
8500,0.9820576666666667,36500,-60272.5,25316.11568359375,40144,0.06,52,12900.0,68,52,62,58,58,44,61,50,63
8600,0.9818465555555556,57000,-34367.5,25217.33712890625,40635,0.24,37,24060.0,66,63,68,58,56,59,69,59,59
8700,0.9816354444444444,-170250,-33737.5,24999.2687890625,41107,0.33,36,24530.0,56,47,59,62,64,66,67,58,49
8800,0.9814243333333333,41500,-58747.5,25481.420927734376,41559,0.27,50,13990.0,61,55,56,51,55,58,61,57,59
8900,0.9812132222222222,43500,-38240.0,24648.850185546875,42052,0.27,39,22500.0,57,57,65,63,62,52,54,72,68
9000,0.9810021111111111,-154500,-56245.0,25199.800947265627,42503,0.22,47,12710.0,56,55,46,42,62,70,52,57,67
9100,0.980791,90250,-30597.5,24370.08,42982,0.12,39,29040.0,58,61,64,62,54,52,55,58,73
9200,0.9805798888888889,32000,-44147.5,24883.13529296875,43448,0.13,41,17940.0,63,56,60,54,52,61,60,59,64
9300,0.9803687777777778,25750,-46210.0,25645.6661328125,43929,0.15,43,17780.0,62,52,63,61,69,47,57,60,72
9400,0.9801576666666667,33000,-56050.0,25636.1069140625,44370,0.11,49,13860.0,55,66,50,57,52,41,54,58,63
9500,0.9799465555555555,7000,-37300.0,25611.176318359376,44837,0.15,38,22270.0,67,52,67,58,51,60,60,55,64
9600,0.9797354444444445,45000,-31945.0,24730.45857421875,45328,0.21,35,24180.0,59,56,64,53,63,60,61,60,74
9700,0.9795243333333333,24000,-30675.0,25929.22333984375,45824,0.21,36,27130.0,73,63,70,52,59,59,59,61,73
9800,0.9793132222222223,-140000,-62247.5,25706.937080078125,46266,0.24,52,11430.0,46,60,45,56,53,53,54,60,61
9900,0.9791021111111111,12000,-40380.0,25107.8615234375,46751,0.26,39,20080.0,50,48,60,60,57,73,64,54,69
10000,0.978891,2000,-37082.5,25533.919794921876,47242,0.36,34,20090.0,68,56,68,49,64,74,56,51,73
10100,0.9786798888888889,20500,-31517.5,24707.942822265624,47736,0.09,36,24780.0,58,62,68,54,60,52,65,63,70
