episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
10800,0.9772021111111111,-1250,-54445.0,23778.46109375,51024,0.19,45,12410.0,65,54,66,50,56,59,67,58,61
10900,0.976991,-155000,-44332.5,25147.689384765625,51481,0.13,44,20270.0,45,65,48,49,57,72,43,52,71
11000,0.9767798888888889,-118500,-42212.5,24633.892890625,51956,0.28,42,21530.0,48,52,59,46,69,60,66,54,69
11100,0.9765687777777777,48000,-33752.5,23935.807314453126,52445,0.31,33,21380.0,59,57,70,61,66,48,69,54,64
11200,0.9763576666666667,64250,-39607.5,24382.098203125,52919,0.25,42,24110.0,59,46,61,63,56,49,71,60,68
11300,0.9761465555555555,83750,-44412.5,24403.500126953124,53376,0.14,42,18720.0,56,60,61,63,53,47,57,58,58
11400,0.9759354444444445,-165000,-26252.5,24911.00095703125,53882,0.31,32,27330.0,56,73,66,59,52,58,68,63,67
11500,0.9757243333333333,16750,-29262.5,24474.428095703126,54369,0.2,34,26750.0,71,59,69,58,52,59,61,69,60
11600,0.9755132222222223,-138500,-45642.5,24852.5305078125,54834,0.2,45,20460.0,54,63,55,62,61,49,58,57,60
11700,0.9753021111111111,22000,-35945.0,24373.8119921875,55305,0.32,38,25300.0,71,60,77,81,52,39,65,46,51
11800,0.975091,-154000,-57530.0,24409.261962890625,55735,0.09,51,14780.0,52,48,56,57,49,61,46,47,66
11900,0.9748798888888889,49500,-42902.5,25099.001806640626,56218,0.17,41,19450.0,62,67,63,54,64,55,58,62,60
12000,0.9746687777777778,77250,-50252.5,25154.10625,56677,0.14,47,17520.0,46,61,52,55,66,50,46,57,72
12100,0.9744576666666667,50750,-58020.0,24936.267353515625,57138,0.15,49,11860.0,48,61,47,59,73,52,60,53,56
12200,0.9742465555555555,16000,-43520.0,24340.99169921875,57635,0.16,42,18850.0,53,64,57,57,62,50,78,62,67
12300,0.9740354444444445,6750,-54200.0,24687.349423828124,58089,0.13,47,14650.0,68,57,67,51,56,49,42,61,71
12400,0.9738243333333333,-120500,-45235.0,24487.684423828126,58569,0.03,43,18110.0,67,57,71,53,52,74,66,48,59
12500,0.9736132222222222,3750,-58582.5,24459.94875,59005,0.17,51,14630.0,67,51,50,39,71,55,58,59,53
12600,0.9734021111111111,53500,-57630.0,24836.614775390626,59457,0.19,48,12340.0,55,58,52,60,50,57,48,65,62
12700,0.973191,14000,-15960.0,24404.553330078124,59963,0.1,29,33030.0,61,71,78,58,56,45,55,77,66
12800,0.9729798888888889,66500,-53267.5,23808.402890625,60431,0.21,46,14320.0,56,57,52,53,71,68,61,53,53
12900,0.9727687777777778,41000,-39760.0,24936.869013671876,60909,0.05,41,21370.0,53,60,54,56,70,57,57,63,61
13000,0.9725576666666667,-150000,-37350.0,24215.65775390625,61383,0.31,37,22140.0,71,51,82,50,55,54,59,63,60
13100,0.9723465555555556,-130000,-42372.5,24825.541220703126,61852,0.16,41,19620.0,50,57,51,61,57,59,66,60,58
13200,0.9721354444444444,14750,-49785.0,23781.50357421875,62322,0.27,44,16640.0,59,64,68,60,58,54,62,42,62
13300,0.9719243333333334,66000,-45395.0,24695.419169921875,62767,0.13,43,18810.0,60,57,57,44,60,65,60,50,52
13400,0.9717132222222222,68500,-45022.5,24542.29990234375,63219,0.14,44,19530.0,46,53,57,52,66,47,50,61,66
13500,0.9715021111111111,9750,-21890.0,24038.408896484376,63724,0.22,31,30400.0,67,59,72,59,68,60,61,57,69
13600,0.971291,-132250,-46810.0,24603.836953125,64183,0.07,45,18710.0,59,56,58,56,47,68,57,53,64
13700,0.9710798888888889,71000,-34182.5,24138.959560546875,64681,0.12,36,22260.0,69,70,62,50,57,55,61,70,73
13800,0.9708687777777778,-138500,-43127.5,24974.73255859375,65160,0.09,41,18290.0,53,70,62,62,52,48,51,67,67
13900,0.9706576666666666,-187000,-53932.5,24402.890185546876,65605,0.26,46,13990.0,50,51,54,57,76,48,54,48,57
14000,0.9704465555555556,63750,-29262.5,24968.788056640624,66085,0.17,35,26860.0,53,75,50,68,45,61,58,54,69
14100,0.9702354444444444,-139250,-50245.0,24402.9571484375,66536,0.3,45,17140.0,44,63,60,64,54,45,52,52,61
14200,0.9700243333333334,-130500,-63215.0,24950.383994140626,66977,0.12,52,10580.0,59,48,52,55,61,57,54,51,63
14300,0.9698132222222222,-126000,-33735.0,24587.12701171875,67454,0.13,37,23890.0,59,61,61,58,63,65,54,58,57
14400,0.9696021111111112,56000,-43117.5,24245.6296484375,67930,0.13,42,19330.0,55,58,55,58,73,48,63,57,64
14500,0.969391,-145250,-41930.0,25190.786728515624,68410,0.19,43,21770.0,48,64,66,51,58,58,53,74,56
14600,0.9691798888888888,63000,-45270.0,24488.39169921875,68865,0.15,43,18660.0,58,49,54,52,72,54,55,55,64
14700,0.9689687777777778,72500,-46535.0,24777.688369140626,69341,0.12,43,17060.0,60,59,56,64,62,53,61,68,53
14800,0.9687576666666666,49750,-20382.5,24198.1091796875,69851,0.18,30,29890.0,57,55,63,66,70,51,52,70,83
14900,0.9685465555555556,29750,-46930.0,25661.273515625,70357,0.2,43,17150.0,60,61,65,55,72,66,61,55,71
15000,0.9683354444444444,42250,-31795.0,25642.0339453125,70854,0.15,38,26900.0,65,61,57,58,69,56,57,65,74
15100,0.9681243333333334,-29000,-50535.0,24693.194384765626,71336,0.19,46,16910.0,63,63,67,62,54,52,60,59,65
15200,0.9679132222222222,-165250,-45512.5,24943.143037109374,71841,0.22,42,17260.0,56,64,66,74,68,63,64,48,58
15300,0.9677021111111112,93250,-25115.0,24553.187099609375,72321,0.25,33,29150.0,53,54,60,61,64,52,50,70,69
15400,0.967491,-149250,-48020.0,24492.416025390627,72800,0.28,45,18630.0,47,54,57,60,71,56,60,61,60
15500,0.9672798888888889,1000,-43265.0,25075.0791015625,73256,0.17,41,18820.0,50,56,65,61,62,48,46,45,73
15600,0.9670687777777778,-128500,-41152.5,24909.844873046874,73748,0.24,41,21610.0,65,62,49,64,72,64,58,57,66
15700,0.9668576666666666,-161250,-53170.0,25165.09021484375,74203,0.17,45,13240.0,54,55,53,57,65,50,45,71,59
15800,0.9666465555555556,-130000,-47320.0,24702.8912890625,74640,0.18,45,19280.0,46,42,58,53,47,52,52,66,67
15900,0.9664354444444444,13500,-48892.5,25765.039638671875,75101,0.13,45,17160.0,53,50,62,55,58,63,56,56,61
16000,0.9662243333333334,-234500,-45637.5,24732.65923828125,75582,0.24,41,17550.0,68,59,62,64,54,63,58,59,62
